season,name,position,value,adjusted_points,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,won,month_of_match,time_of_match,win_expectation,mean_points,mean_creativity,mean_threat,mean_influence,mean_bps,mean_goals,mean_assists,mean_conceded,shift_opponent,shift_win_expectation,shift_month_of_match,shift_time_of_match,shift_was_home,shift_mean_points,shift_mean_creativity,shift_mean_threat,shift_mean_influence,shift_mean_bps,shift_mean_goals,shift_mean_assists,shift_mean_conceded,round,date_of_match,shift_points
2019-20,Dwight Gayle,FWD,50,7,0,1,2,0,0,0,0,0,0.5,17,40.2,36,69,0,0,Newcastle,Liverpool,1,-1,7,16:00,0.18133333333333335,2.0,5.6000000000000005,41.666666666666664,14.0,15.666666666666666,0.3333333333333333,0.0,1.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Dwight McNeil,MID,60,0,0,0,2,0,0,0,0,0,71.0,3,20.8,21,90,0,0,Burnley,Brighton,1,-1,7,16:00,1.2658227848101264,0.3333333333333333,21.166666666666668,19.333333333333332,14.866666666666667,12.333333333333334,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Ederson Santana de Moraes,GK,61,5,0,0,0,4,0,0,0,1,0.0,0,27.8,30,90,0,0,Man City,Norwich,1,1,7,16:00,24.074074074074073,2.6666666666666665,0.0,0.0,8.799999999999999,18.666666666666668,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Edward Nketiah,FWD,43,0,0,0,1,0,0,0,0,0,11.0,2,10.2,8,33,0,0,Arsenal,Watford,1,1,7,16:00,2.0,-1.0,0.9333333333333332,19.333333333333332,1.0666666666666667,-1.6666666666666667,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Emiliano Martínez,GK,44,-1,0,0,2,4,0,0,0,0,0.0,0,31.2,13,90,1,0,Arsenal,Watford,1,1,7,16:00,2.0,1.0,0.0,0.0,39.53333333333333,20.0,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Enda Stevens,DEF,52,-2,0,0,3,0,0,0,0,0,1.2,20,2.6,0,90,1,0,Sheffield United,Southampton,0,-1,7,16:00,0.6515151515151515,2.0,13.200000000000001,9.666666666666666,16.599999999999998,17.333333333333332,0.0,0.3333333333333333,1.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Eric Dier,MID,48,-1,0,0,1,0,0,0,0,0,0.6,0,18.2,10,90,1,0,Tottenham,Crystal Palace,0,0,7,16:00,3.8709677419354835,0.6666666666666666,4.033333333333333,5.0,17.0,10.666666666666666,0.0,0.0,1.0,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Eric Garcia,DEF,45,0,0,0,0,0,0,0,0,0,12.7,0,8.2,10,45,0,0,Man City,Norwich,1,1,7,16:00,24.074074074074073,2.3333333333333335,6.566666666666666,8.666666666666666,15.666666666666666,18.0,0.0,0.0,0.3333333333333333,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Harry Winks,MID,52,0,0,0,1,0,0,0,0,0,2.5,8,13.4,18,90,0,0,Tottenham,Crystal Palace,0,0,7,16:00,3.8709677419354835,0.0,7.933333333333334,0.0,13.533333333333333,11.666666666666666,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,47,2020-07-26,
2019-20,Heung-Min Son,MID,97,0,0,0,1,0,0,0,0,0,5.0,3,3.6,4,79,0,0,Tottenham,Crystal Palace,0,0,7,16:00,3.8709677419354835,7.0,20.566666666666666,37.666666666666664,36.93333333333334,25.666666666666668,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,47,2020-07-26,
