season,name,position,value,adjusted_points,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,won,month_of_match,time_of_match,win_expectation,mean_points,mean_creativity,mean_threat,mean_influence,mean_bps,mean_goals,mean_assists,mean_conceded,shift_opponent,shift_win_expectation,shift_month_of_match,shift_time_of_match,shift_was_home,shift_mean_points,shift_mean_creativity,shift_mean_threat,shift_mean_influence,shift_mean_bps,shift_mean_goals,shift_mean_assists,shift_mean_conceded,round,date_of_match,shift_points
2020-21,Jonny Evans,DEF,55,4,0,0,0,0,0,0,0,1,1.3,0.0,20.8,25,90,1,0,Leicester,Wolves,0,0,2,15:00,1.6666666666666665,1.3333333333333333,4.333333333333334,3.6666666666666665,16.066666666666666,19.666666666666668,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Harry Kane,FWD,110,6,0,1,0,0,0,0,0,1,26.5,64.0,40.2,28,90,0,0,Tottenham,West Brom,1,1,2,13:00,4.827586206896552,4.333333333333333,20.733333333333334,29.0,32.4,22.666666666666668,0.6666666666666666,0.0,1.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Mason Mount,MID,68,6,0,1,1,0,0,0,0,0,20.3,23.0,39.4,25,90,0,0,Chelsea,Sheffield United,0,1,2,20:15,4.827586206896552,0.6666666666666666,33.166666666666664,21.0,8.4,10.333333333333334,0.0,0.0,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Chris Basham,DEF,46,-2,0,0,2,0,0,0,0,0,1.2,0.0,18.2,5,90,1,0,Sheffield United,Chelsea,1,-1,2,20:15,0.20714285714285713,1.0,8.533333333333333,4.666666666666667,28.133333333333336,15.666666666666666,0.0,0.3333333333333333,1.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,João Pedro Cavaco Cancelo,DEF,60,0,0,0,1,0,0,0,0,0,2.4,0.0,16.4,13,90,0,0,Man City,Liverpool,0,1,2,17:30,1.6585365853658538,8.0,28.900000000000002,28.333333333333332,32.93333333333334,33.0,0.3333333333333333,0.3333333333333333,0.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Thiago Alcántara do Nascimento,MID,57,-1,0,0,1,0,0,0,0,0,6.1,8.0,8.2,4,67,1,0,Liverpool,Man City,1,-1,2,17:30,0.6029411764705882,-0.3333333333333333,16.2,5.0,14.0,14.0,0.0,0.0,1.0,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Pedro Lomba Neto,MID,57,1,0,0,0,0,0,0,0,1,45.8,23.0,19.6,11,87,0,0,Wolves,Leicester,1,0,2,15:00,0.6,2.0,32.16666666666667,18.0,19.53333333333333,16.0,0.0,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Conor Gallagher,MID,55,-1,0,0,2,0,0,0,0,0,0.7,0.0,6.4,3,90,1,0,West Brom,Tottenham,0,-1,2,13:00,0.20714285714285713,-0.3333333333333333,4.966666666666667,9.0,9.2,10.0,0.0,0.0,1.3333333333333333,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Marc Albrighton,MID,52,0,0,0,0,0,0,0,0,0,25.3,1.0,8.2,9,29,0,0,Leicester,Wolves,0,0,2,15:00,1.6666666666666665,0.0,1.8,22.333333333333332,5.3999999999999995,2.3333333333333335,0.0,0.0,0.6666666666666666,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Ben Davies,DEF,46,4,0,0,0,0,0,0,0,1,3.8,4.0,9.6,23,90,0,0,Tottenham,West Brom,1,1,2,13:00,4.827586206896552,-0.3333333333333333,5.900000000000001,0.0,13.866666666666667,12.666666666666666,0.0,0.0,1.6666666666666667,,,,,,,,,,,,,,23,2021-02-07,
2020-21,Kean Bryan,DEF,39,-1,0,0,2,0,0,0,0,0,0.7,0.0,10.2,7,67,0,0,Sheffield United,Chelsea,1,-1,2,20:15,0.20714285714285713,1.6666666666666667,0.6333333333333334,12.333333333333334,17.666666666666668,10.333333333333334,0.3333333333333333,0.0,0.6666666666666666,,,,,,,,,,,,,,23,2021-02-07,
